Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2021-06-20 13:03:26.320,0 days 00:33:26.312000,,0.0,0 days 00:00:00,11040.750016,0.0,1,16.0,True,1,interpolation,0.010952099891402726,3.587619409792642e-08,OnTrack,307.0202762093581,-1913.9864650350357,4852.000020393696
2021-06-20 13:03:26.379,0 days 00:33:26.371000,,0.0,0 days 00:00:00.059000,11055.500032,0.0,1,16.0,True,1,pos,0.01130790450393089,3.704171627783443e-08,OnTrack,307.0,-1914.0,4852.0
2021-06-20 13:03:26.469,0 days 00:33:26.461000,,0.0,0 days 00:00:00.149000,11078.0,0.0,1,16.0,True,1,car,0.0,0.0,OnTrack,306.9459739583215,-1914.0356456714435,4851.999944622556
2021-06-20 13:03:26.599,0 days 00:33:26.591000,,0.0,0 days 00:00:00.279000,10842.9164352,0.0,1,16.0,True,1,pos,-0.039619605883989654,-1.2978339175788054e-07,OnTrack,307.0,-1914.0,4852.0
2021-06-20 13:03:26.709,0 days 00:33:26.701000,,0.0,0 days 00:00:00.389000,10644.0,0.0,1,16.0,False,1,car,0.0,0.0,OnTrack,307.39832023544386,-1913.7371935496135,4852.000408283782
2021-06-20 13:03:26.819,0 days 00:33:26.811000,,0.0,0 days 00:00:00.499000,9873.999104,3.6666709333333336,1,16.0,False,1,pos,0.18151320488413147,5.945894426028414e-07,OnTrack,308.0,-1913.0,4852.0
2021-06-20 13:03:26.949,0 days 00:33:26.941000,18,0.0,0 days 00:00:00.629000,8964.0,8.0,1,16.0,False,1,car,0.5333333333333333,1.7470595023134064e-06,OnTrack,308.83105376854564,-1911.173732151327,4851.997200758123
2021-06-20 13:03:27.039,0 days 00:33:27.031000,18,0.0,0 days 00:00:00.719000,8333.999104,10.625003733333333,1,16.375000533333335,False,1,pos,0.8304721104515058,2.7204078599448225e-06,OnTrack,310.0,-1909.0,4852.0
2021-06-20 13:03:27.189,0 days 00:33:27.181000,18,0.0,0 days 00:00:00.869000,7284.0,15.0,1,17.0,False,1,car,1.5333333333333332,5.022796069151043e-06,OnTrack,313.70155505010297,-1903.340431717938,4852.016560257715
2021-06-20 13:03:27.259,0 days 00:33:27.251000,18,0.0,0 days 00:00:00.939000,6793.999104,19.083340800000002,1,17.8750016,False,1,pos,2.0179169220511777,6.610164250403496e-06,OnTrack,316.0,-1900.0,4852.0
2021-06-20 13:03:27.429,0 days 00:33:27.421000,55,0.0,0 days 00:00:01.109000,5604.0,29.0,1,20.0,False,1,car,3.4666666666666663,1.1355886765037142e-05,OnTrack,322.4640478283793,-1890.3042526722422,4851.914941889383
2021-06-20 13:03:27.479,0 days 00:33:27.471000,55,0.011194047814640876,0 days 00:00:01.159000,5315.939836236575,29.746269854309393,1,20.24875661810313,False,1,pos,3.898941319654415,1.277190465274616e-05,OnTrack,324.0,-1887.0,4852.0
2021-06-20 13:03:27.630,0 days 00:33:27.622000,16,0.04499999999999993,0 days 00:00:01.310000,4446.0,32.0,1,21.0,False,1,car,5.253333333333334,1.7208536097787055e-05,OnTrack,327.6888098616347,-1875.7416878143779,4852.699930576434
2021-06-20 13:03:27.699,0 days 00:33:27.691000,16,0.032062511999999946,0 days 00:00:01.379000,4638.624821333333,34.01249813333333,1,23.012498133333334,False,1,pos,5.943943890288964,1.9470794352650723e-05,OnTrack,334.0,-1870.0,4853.0
2021-06-20 13:03:27.870,0 days 00:33:27.862000,10,0.0,0 days 00:00:01.550000,5116.0,39.0,1,28.0,False,1,car,7.8533333333333335,2.5725451171564913e-05,OnTrack,358.00926048379415,-1854.4158232141956,4853.204701203659
2021-06-20 13:03:27.918,0 days 00:33:27.910000,10,0.02666666666666693,0 days 00:00:01.598000,5337.2,40.6,1,30.0,False,1,pos,8.434643227567015,2.7629669248770703e-05,OnTrack,346.0,-1850.0,4853.0
2021-06-20 13:03:28.110,0 days 00:33:28.102000,18,0.13333333333333464,0 days 00:00:01.790000,6222.0,47.0,1,38.0,False,1,car,10.986666666666666,3.5989425747656175e-05,OnTrack,200.9139832398772,-1832.6282421545052,4851.173415349042
2021-06-20 13:03:28.138,0 days 00:33:28.130000,18,0.15666645333333457,0 days 00:00:01.818000,6375.498596571429,48.19998902857143,1,38.79999268571429,False,1,pos,11.396599025393277,3.733225616506694e-05,OnTrack,185.0,-1830.0,4851.0
2021-06-20 13:03:28.358,0 days 00:33:28.350000,18,0.3400000000000005,0 days 00:00:02.038000,7581.571428571428,57.628571428571426,1,45.08571428571429,False,1,pos,14.989214053570764,4.910071658343837e-05,OnTrack,154.0,-1808.0,4851.0
2021-06-20 13:03:28.390,0 days 00:33:28.382000,18,0.36666666666666714,0 days 00:00:02.070000,7757.0,59.0,1,46.0,False,1,car,15.575555555555553,5.102141688214444e-05,OnTrack,150.76090828107544,-1804.6339470514313,4851.022814090296
2021-06-20 13:03:28.578,0 days 00:33:28.570000,18,0.2622223644444453,0 days 00:00:02.258000,8635.115470933333,69.96665173333334,1,50.6999936,False,1,pos,19.341312660963986,6.335704513415948e-05,OnTrack,119.0,-1784.0,4851.0
2021-06-20 13:03:28.630,0 days 00:33:28.622000,18,0.23333333333333428,0 days 00:00:02.310000,8878.0,73.0,1,52.0,False,1,car,20.442222222222224,6.696333484075429e-05,OnTrack,109.9177814721687,-1777.9903146923077,4850.995451978586
2021-06-20 13:03:28.798,0 days 00:33:28.790000,18,0.10850000000000008,0 days 00:00:02.478000,9567.5,77.9,1,60.4,False,1,pos,24.11826113927166,7.900506994245133e-05,OnTrack,80.0,-1757.0,4851.0
2021-06-20 13:03:28.870,0 days 00:33:28.862000,99,0.054999999999999716,0 days 00:00:02.550000,9863.0,80.0,1,64.0,False,1,car,25.775555555555552,8.443392986388833e-05,OnTrack,65.08580920835368,-1746.7221682156596,4850.9939381502545
2021-06-20 13:03:29.018,0 days 00:33:29.010000,99,0.02742134400000143,0 days 00:00:02.698000,10898.998208,86.166656,1,73.249984,False,1,pos,29.369475958400493,9.620666634579136e-05,OnTrack,36.0,-1727.0,4851.0
2021-06-20 13:03:29.110,0 days 00:33:29.102000,44,0.010277777777780273,0 days 00:00:02.790000,11543.0,90.0,1,79.0,False,1,car,31.775555555555556,0.00010408834926491417,OnTrack,25.419823933449045,-1719.9457441849345,4851.057249300915
2021-06-20 13:03:29.238,0 days 00:33:29.230000,44,0.08138888888889113,0 days 00:00:02.918000,11297.133333333333,97.46666666666667,1,81.13333333333334,False,1,pos,35.38295694491823,0.00011590524590731037,OnTrack,11.0,-1710.0,4851.0
2021-06-20 13:03:29.350,0 days 00:33:29.342000,44,0.14361111111111313,0 days 00:00:03.030000,11082.0,104.0,1,83.0,False,1,car,38.70888888888888,0.00012680012279498842,OnTrack,-13.555850403972249,-1692.288695856839,4850.5597578381485
2021-06-20 13:03:29.458,0 days 00:33:29.450000,44,0.19861098074074496,0 days 00:00:03.138000,11115.74992,108.0499904,1,84.79999573333333,False,1,pos,42.004284736899535,0.00013759497147652184,OnTrack,-42.0,-1672.0,4850.0
2021-06-20 13:03:29.590,0 days 00:33:29.582000,4,0.26583333333334025,0 days 00:00:03.270000,11157.0,113.0,2,87.0,False,1,car,46.24222222222222,0.0001514773382651653,OnTrack,-75.49490061702711,-1649.1384021477731,4849.407814416623
2021-06-20 13:03:29.678,0 days 00:33:29.670000,4,0.26186111111111643,0 days 00:00:03.358000,11504.6,118.86666666666667,2,91.76666666666667,False,1,pos,49.26321864894684,0.000161373326728473,OnTrack,-99.0,-1633.0,4849.0
2021-06-20 13:03:29.830,0 days 00:33:29.822000,99,0.25500000000000256,0 days 00:00:03.510000,12105.0,129.0,2,100.0,False,1,car,54.84222222222221,0.00017964867273996896,OnTrack,-143.79909619089278,-1601.1163612752184,4848.210774637733
2021-06-20 13:03:29.898,0 days 00:33:29.890000,99,0.2172223644444431,0 days 00:00:03.578000,11768.117934933332,133.249984,2,100.0,False,1,pos,57.480705924456956,0.0001882916502843845,OnTrack,-162.0,-1588.0,4848.0
2021-06-20 13:03:30.070,0 days 00:33:30.062000,99,0.12166666666665549,0 days 00:00:03.750000,10916.0,144.0,3,100.0,False,1,car,64.44222222222223,0.00021109574378161034,OnTrack,-199.52203882209423,-1560.910731912984,4848.038291785252
2021-06-20 13:03:30.118,0 days 00:33:30.110000,99,0.14833333333332063,0 days 00:00:03.798000,11075.6,145.2,3,100.0,False,1,pos,66.41388264893773,0.000217554383938789,OnTrack,-212.0,-1552.0,4848.0
2021-06-20 13:03:30.310,0 days 00:33:30.302000,99,0.25499999999998124,0 days 00:00:03.990000,11714.0,150.0,3,100.0,False,1,car,74.44222222222224,0.00024385310944998676,OnTrack,-277.76895230239063,-1505.3436652482142,4847.192868510755
2021-06-20 13:03:30.338,0 days 00:33:30.330000,99,0.3016662399999819,0 days 00:00:04.018000,11632.33408,151.0499904,3,100.0,False,1,pos,75.641509623662,0.00024778165904503066,OnTrack,-288.0,-1498.0,4847.0
2021-06-20 13:03:30.550,0 days 00:33:30.542000,99,0.6549999999999869,0 days 00:00:04.230000,11014.0,159.0,3,100.0,False,1,car,85.04222222222225,0.0002785759170584657,OnTrack,-365.06220826546485,-1441.2358443024013,4845.078602734336
2021-06-20 13:03:30.558,0 days 00:33:30.550000,99,0.6616666666666532,0 days 00:00:04.238000,10995.166666666666,159.43333333333334,3,100.0,False,1,pos,85.41247970928433,0.0002797887830479804,OnTrack,-368.0,-1439.0,4845.0
2021-06-20 13:03:30.778,0 days 00:33:30.770000,99,0.8449997866666428,0 days 00:00:04.458000,10477.250602666667,171.34998613333335,3,100.0,False,1,pos,95.93420700656,0.00031425518990196003,OnTrack,-450.0,-1375.0,4843.0
2021-06-20 13:03:30.790,0 days 00:33:30.782000,99,0.8549999999999756,0 days 00:00:04.470000,10449.0,172.0,4,100.0,False,1,car,96.50888888888889,0.0003161376963582039,OnTrack,-454.51112083411266,-1371.4773260516008,4842.923816763383
2021-06-20 13:03:30.979,0 days 00:33:30.971000,99,1.4324998044444097,0 days 00:00:04.659000,10449.0,172.0,4,100.0,False,1,pos,105.50089166822828,0.00034559312867159166,OnTrack,-526.0,-1316.0,4842.0
2021-06-20 13:03:31.030,0 days 00:33:31.022000,99,1.5883333333332956,0 days 00:00:04.710000,10449.0,172.0,4,100.0,False,1,car,107.97555555555557,0.0003536994756579422,OnTrack,-545.4985480034277,-1300.8725948005822,4841.620923031564
2021-06-20 13:03:31.199,0 days 00:33:31.191000,99,1.9644755519999804,0 days 00:00:04.879000,10912.3414912,178.3374976,4,100.0,False,1,pos,116.42673519230725,0.00038138331382696317,OnTrack,-611.0,-1250.0,4840.0
2021-06-20 13:03:31.270,0 days 00:33:31.262000,77,2.122499999999988,0 days 00:00:04.950000,11107.0,181.0,4,100.0,False,1,car,120.04222222222225,0.000393226696897783,OnTrack,-639.0879124120427,-1228.1877549279855,4839.345699030908
2021-06-20 13:03:31.419,0 days 00:33:31.411000,77,2.7433330666666635,0 days 00:00:05.099000,11316.220743466667,183.48333226666668,4,100.0,False,1,pos,127.69358681563364,0.0004182905516826275,OnTrack,-699.0,-1182.0,4838.0
2021-06-20 13:03:31.510,0 days 00:33:31.502000,77,3.1225000000000023,0 days 00:00:05.190000,11444.0,185.0,4,100.0,False,1,car,132.3755555555556,0.0004336274478887806,OnTrack,-736.0502619942308,-1154.005472898657,4837.113266380656
2021-06-20 13:03:31.639,0 days 00:33:31.631000,77,2.0773616296296096,0 days 00:00:05.319000,11553.6499456,186.6124992,4,100.0,False,1,pos,138.99486428768017,0.0004553105595497888,OnTrack,-789.0,-1114.0,4836.0
2021-06-20 13:03:31.750,0 days 00:33:31.742000,31,1.1780555555555168,0 days 00:00:05.430000,11648.0,188.0,4,100.0,False,1,car,144.9088888888889,0.00047468334619314554,OnTrack,-834.7752831233424,-1078.4771148653463,4835.468789179051
2021-06-20 13:03:31.859,0 days 00:33:31.851000,31,1.2991665955555227,0 days 00:00:05.539000,11520.833408,197.083328,4,100.0,False,1,pos,151.09781568047705,0.000494956639993832,OnTrack,-880.0,-1043.0,4835.0
2021-06-20 13:03:31.990,0 days 00:33:31.982000,31,1.4447222222221967,0 days 00:00:05.670000,11368.0,208.0,5,100.0,False,1,car,158.77555555555557,0.0005201068932532941,OnTrack,-934.9183497420287,-1000.1181806535228,4834.06443525568
2021-06-20 13:03:32.079,0 days 00:33:32.071000,31,1.5436110399999794,0 days 00:00:05.759000,11203.720951466667,208.0,5,100.0,False,1,pos,163.95050912660747,0.0005370586778976758,OnTrack,-975.0,-971.0,4833.0
2021-06-20 13:03:32.230,0 days 00:33:32.222000,31,1.7113888888888766,0 days 00:00:05.910000,10925.0,208.0,5,100.0,False,1,car,172.64222222222224,0.0005655304403134428,OnTrack,-1050.3507398326083,-922.3403961279471,4830.355955792146
2021-06-20 13:03:32.299,0 days 00:33:32.291000,31,1.3529725546666618,0 days 00:00:05.979000,10925.0,208.0,5,100.0,False,1,pos,176.57136312456078,0.0005784012708434905,OnTrack,-1082.0,-903.0,4830.0
2021-06-20 13:03:32.470,0 days 00:33:32.462000,5,0.46472222222223536,0 days 00:00:06.150000,10925.0,208.0,5,100.0,False,1,car,186.50888888888892,0.0006109539873735913,OnTrack,-1136.9440895689083,-870.85723016047,4832.648477900337
2021-06-20 13:03:32.519,0 days 00:33:32.511000,5,0.4511111288889028,0 days 00:00:06.199000,10982.166592,212.8999936,5,100.0,False,1,pos,189.54619680865085,0.0006209034079911011,OnTrack,-1136.0,-872.0,4833.0
2021-06-20 13:03:32.710,0 days 00:33:32.702000,5,0.3980555555555725,0 days 00:00:06.390000,11205.0,232.0,5,100.0,False,1,car,201.97555555555553,0.0006616187129406799,OnTrack,-1070.2012476671578,-913.9851678976224,4830.436248849944
2021-06-20 13:03:32.739,0 days 00:33:32.731000,5,0.35578922715193956,0 days 00:00:06.419000,11178.184138055876,232.48535496731446,5,100.0,False,1,pos,203.87308636483962,0.0006678345239993528,OnTrack,-1070.0,-914.0,4830.0
2021-06-20 13:03:32.949,0 days 00:33:32.941000,31,0.04972222222224332,0 days 00:00:06.629000,10984.0,236.0,6,100.0,False,1,car,217.6433333333333,0.0007129422255284327,OnTrack,-1184.5407471620952,-840.1311004293926,4828.08221620301
2021-06-20 13:03:32.959,0 days 00:33:32.951000,31,0.04972222222224332,0 days 00:00:06.639000,10983.6249952,236.2500032,6,100.0,False,1,pos,218.30597433977363,0.0007151128629039154,OnTrack,-1191.0,-836.0,4828.0
2021-06-20 13:03:33.179,0 days 00:33:33.171000,31,0.04972222222224332,0 days 00:00:06.859000,10975.3749952,241.7500032,6,100.0,False,1,pos,233.09406309295866,0.000763554745986364,OnTrack,-1317.0,-756.0,4826.0
2021-06-20 13:03:33.189,0 days 00:33:33.181000,31,0.04972222222224332,0 days 00:00:06.869000,10975.0,242.0,6,100.0,False,1,car,233.77666666666664,0.0007657907754734133,OnTrack,-1322.6294356602682,-752.4221814379503,4825.910877623751
2021-06-20 13:03:33.399,0 days 00:33:33.391000,31,0.646180919111112,0 days 00:00:07.079000,11207.750141866667,248.12500373333333,6,100.0,False,1,pos,248.29237299613038,0.0008133404054903141,OnTrack,-1444.0,-675.0,4824.0
2021-06-20 13:03:33.429,0 days 00:33:33.421000,5,0.7313888888888869,0 days 00:00:07.109000,11241.0,249.0,6,100.0,False,1,car,250.37666666666667,0.0008201680024829182,OnTrack,-1461.5972536368836,-663.7611401324483,4823.6657812774165
2021-06-20 13:03:33.619,0 days 00:33:33.611000,5,1.1536113955555296,0 days 00:00:07.299000,11547.3752064,250.5833344,6,100.0,False,1,pos,263.6009459648542,0.0008634872577500648,OnTrack,-1574.0,-592.0,4821.0
2021-06-20 13:03:33.669,0 days 00:33:33.661000,5,1.2647222222221899,0 days 00:00:07.349000,11628.0,251.0,6,100.0,False,1,car,267.11,0.0008749819943680013,OnTrack,-1603.8231860023009,-572.9916507185918,4820.097943751605
2021-06-20 13:03:33.839,0 days 00:33:33.831000,5,1.5952780266666557,0 days 00:00:07.519000,11703.791723733333,254.54166933333335,6,100.0,False,1,pos,279.1668078372366,0.0009144769206797719,OnTrack,-1706.0,-508.0,4817.0
2021-06-20 13:03:33.909,0 days 00:33:33.901000,5,1.7313888888888869,0 days 00:00:07.589000,11735.0,256.0,6,100.0,False,1,car,284.1766666666667,0.0009308878984420303,OnTrack,-1748.4557985249164,-481.0676543418941,4816.222555808032
2021-06-20 13:03:34.059,0 days 00:33:34.051000,5,1.8980555385737876,0 days 00:00:07.739000,11795.44775503498,258.9850743227151,6,100.0,False,1,pos,294.9891977370886,0.0009663069018494796,OnTrack,-1840.0,-423.0,4815.0
2021-06-20 13:03:34.110,0 days 00:33:34.102000,5,1.9547222222221876,0 days 00:00:07.790000,11816.0,260.0,6,100.0,False,1,car,298.6933333333333,0.0009784406742706234,OnTrack,-1871.2052735126508,-403.13836611389775,4814.384810275384
2021-06-20 13:03:34.279,0 days 00:33:34.271000,5,2.2833332088888354,0 days 00:00:07.959000,11182.25024,262.8166656,6,100.0,False,1,pos,311.07092511098034,0.0010189864042660505,OnTrack,-1975.0,-337.0,4812.0
2021-06-20 13:03:34.350,0 days 00:33:34.342000,5,2.4213888888888278,0 days 00:00:08.030000,10916.0,264.0,7,100.0,False,1,car,316.2933333333333,0.0010360936378469656,OnTrack,-2018.892291419014,-309.15785045517515,4811.245064188303
2021-06-20 13:03:34.498,0 days 00:33:34.490000,5,1.2543492408888728,0 days 00:00:08.178000,10897.500032,265.2333312,7,100.0,False,1,pos,327.1956393924455,0.0010718067204676552,OnTrack,-2112.0,-250.0,4810.0
2021-06-20 13:03:34.590,0 days 00:33:34.582000,31,0.5288888888889005,0 days 00:00:08.270000,10886.0,266.0,7,100.0,False,1,car,334.02666666666664,0.0010941833662988865,OnTrack,-2172.1043508570456,-211.336361048085,4809.175091866582
2021-06-20 13:03:34.718,0 days 00:33:34.710000,31,0.8488888888889126,0 days 00:00:08.398000,10912.133333333333,268.6666666666667,7,100.0,False,1,pos,343.63799732431994,0.0011256675535901291,OnTrack,-2250.0,-162.0,4808.0
2021-06-20 13:03:34.830,0 days 00:33:34.822000,31,1.1288888888889232,0 days 00:00:08.510000,10935.0,271.0,7,100.0,False,1,car,352.0933333333333,0.001153365006939753,OnTrack,-2301.9290709731517,-131.7359851075387,4807.023239951088
2021-06-20 13:03:34.938,0 days 00:33:34.930000,31,1.4888880355555951,0 days 00:00:08.618000,10969.199918933333,271.44999893333335,7,100.0,False,1,pos,360.2421608099059,0.0011800584190816133,OnTrack,-2390.0,-73.0,4806.0
2021-06-20 13:03:35.070,0 days 00:33:35.062000,31,1.9288888888889346,0 days 00:00:08.750000,11011.0,272.0,7,100.0,False,1,car,370.22666666666663,0.001212765030018409,OnTrack,-2612.2266194938397,88.49574128419401,4804.504264557975
2021-06-20 13:03:35.158,0 days 00:33:35.150000,31,2.1733333333333653,0 days 00:00:08.838000,11033.0,273.1,7,100.0,False,1,pos,376.9205202761514,0.0012346923310600564,OnTrack,-2747.0,192.0,4804.0
2021-06-20 13:03:35.310,0 days 00:33:35.302000,31,2.5955555555555634,0 days 00:00:08.990000,11071.0,275.0,7,100.0,False,1,car,388.56,0.0012728202004104324,OnTrack,-2847.185180424237,286.266695781014,4804.783548922291
2021-06-20 13:03:35.378,0 days 00:33:35.370000,31,1.8948591194074136,0 days 00:00:09.058000,11046.3500928,275.8499968,7,96.6000128,False,1,pos,393.8025845169318,0.0012899935262172826,OnTrack,-2877.0,318.0,4805.0
2021-06-20 13:03:35.550,0 days 00:33:35.542000,16,0.12250000000000227,0 days 00:00:09.230000,10984.0,278.0,7,88.0,True,1,car,407.09333333333336,0.0013335305181158233,OnTrack,-2974.7379259940376,408.75192798731024,4804.1129180563275
2021-06-20 13:03:35.598,0 days 00:33:35.590000,16,0.31788095238095887,0 days 00:00:09.278000,10933.942857142858,277.8285714285714,7,72.91428571428571,True,1,pos,410.7809780479589,0.0013456102707530278,OnTrack,-3003.0,434.0,4804.0
2021-06-20 13:03:35.818,0 days 00:33:35.810000,16,1.213375942095264,0 days 00:00:09.498000,10704.514552685714,277.04285805714284,7,3.7715090285714297,True,1,pos,427.69938132141556,0.0014010305030083953,OnTrack,-3125.0,541.0,4805.0
2021-06-20 13:03:35.830,0 days 00:33:35.822000,31,1.262222222222249,0 days 00:00:09.510000,10692.0,277.0,7,0.0,True,1,car,428.6377777777777,0.0014041044425946918,OnTrack,-3131.468862815955,546.4387046690777,4805.028731842416
2021-06-20 13:03:36.038,0 days 00:33:36.030000,31,0.5688888888889059,0 days 00:00:09.718000,10692.0,277.0,7,0.0,True,1,pos,444.83603699199733,0.0014571656726218255,OnTrack,-3242.0,634.0,4805.0
2021-06-20 13:03:36.070,0 days 00:33:36.062000,31,0.46222222222223763,0 days 00:00:09.750000,10692.0,277.0,7,0.0,True,1,car,447.1044444444444,0.0014645963778622934,OnTrack,-3258.8317224220855,646.2531893842552,4805.106651697421
2021-06-20 13:03:36.258,0 days 00:33:36.250000,31,0.24919936414811983,0 days 00:00:09.938000,10396.683735466666,233.13339306666666,7,0.0,True,1,pos,458.80525061657374,0.0015029251365018172,OnTrack,-3355.0,711.0,4806.0
2021-06-20 13:03:36.310,0 days 00:33:36.302000,55,0.19027777777773736,0 days 00:00:09.990000,10315.0,221.0,6,0.0,True,1,car,461.8377777777778,0.0015128588966137014,OnTrack,-3379.618731345805,726.4246964830512,4805.907163173449
2021-06-20 13:03:36.478,0 days 00:33:36.470000,55,0.3806388888888875,0 days 00:00:10.158000,10490.0,209.8,6,0.0,True,1,pos,471.4935747649754,0.0015444887438866256,OnTrack,-3458.0,772.0,4805.0
2021-06-20 13:03:36.550,0 days 00:33:36.542000,31,0.46222222222223763,0 days 00:00:10.230000,10565.0,205.0,5,0.0,True,1,car,475.50444444444446,0.0015576272963604824,OnTrack,-3495.6972484151565,792.3243845259494,4804.910165899173
2021-06-20 13:03:36.698,0 days 00:33:36.690000,31,0.8322215822222516,0 days 00:00:10.378000,10783.916288,196.9833472,5,0.0,True,1,pos,483.4460955487908,0.0015836420532840563,OnTrack,-3576.0,833.0,4805.0
2021-06-20 13:03:36.790,0 days 00:33:36.782000,31,1.0622222222222604,0 days 00:00:10.470000,10920.0,192.0,5,0.0,True,1,car,488.30444444444447,0.0015995567244160042,OnTrack,-3621.2191007795836,853.9583191174067,4804.7654593476545
2021-06-20 13:03:36.918,0 days 00:33:36.910000,31,1.4177777777777958,0 days 00:00:10.598000,10920.0,189.33333333333334,5,0.0,True,1,pos,495.0779237543622,0.0016217448582762197,OnTrack,-3680.0,879.0,4804.0
2021-06-20 13:03:37.030,0 days 00:33:37.022000,31,1.7288888888888891,0 days 00:00:10.710000,10920.0,187.0,4,0.0,True,1,car,500.77111111111117,0.0016403942402825802,OnTrack,-3730.526576645688,899.1147030224148,4802.877963822807
2021-06-20 13:03:37.138,0 days 00:33:37.130000,31,2.1788878222222223,0 days 00:00:10.818000,10334.1013888,177.10002346666667,4,0.0,True,1,pos,505.8609756707666,0.0016570672957408944,OnTrack,-3777.0,916.0,4802.0
2021-06-20 13:03:37.270,0 days 00:33:37.262000,31,2.728888888888889,0 days 00:00:10.950000,9618.0,165.0,4,0.0,True,1,car,511.7711111111111,0.0016764273425177942,OnTrack,-3828.8977014971606,932.1379685396792,4801.952534725274
2021-06-20 13:03:37.358,0 days 00:33:37.350000,31,2.84473809523805,0 days 00:00:11.038000,9494.171428571428,163.11428571428573,4,0.0,True,1,pos,515.6829034596959,0.001689241343755929,OnTrack,-3861.0,942.0,4802.0
2021-06-20 13:03:37.550,0 days 00:33:37.542000,44,3.0974999999998545,0 days 00:00:11.230000,9224.0,159.0,4,0.0,True,1,car,524.1377777777778,0.0017169372847276865,OnTrack,-3941.76034307888,960.7286598166443,4801.091314515957
2021-06-20 13:03:37.559,0 days 00:33:37.551000,44,3.0730626737776374,0 days 00:00:11.239000,9209.525102933334,158.85000106666666,4,0.0,True,1,pos,524.5311197919974,0.0017182257695469395,OnTrack,-3948.0,961.0,4801.0
2021-06-20 13:03:37.779,0 days 00:33:37.771000,44,2.4757015626666528,0 days 00:00:11.459000,8855.6917696,155.1833344,4,0.0,True,1,pos,534.0098934157796,0.0017492757349151387,OnTrack,-4148.0,950.0,4798.0
2021-06-20 13:03:37.790,0 days 00:33:37.782000,77,2.4458333333333258,0 days 00:00:11.470000,8838.0,155.0,4,0.0,True,1,car,534.4711111111112,0.0017507865625850088,OnTrack,-4155.238105434177,949.1824308758481,4797.895899368983
2021-06-20 13:03:37.999,0 days 00:33:37.991000,77,2.0975001066666787,0 days 00:00:11.679000,8750.045860266666,147.1625024,4,0.0,True,1,pos,542.9748744083209,0.0017786426509734101,OnTrack,-4230.0,929.0,4797.0
2021-06-20 13:03:38.030,0 days 00:33:38.022000,77,2.0458333333333485,0 days 00:00:11.710000,8737.0,146.0,4,0.0,True,1,car,544.2044444444446,0.0017826703985022285,OnTrack,-4240.85395215633,923.6090325911921,4796.893237483066
2021-06-20 13:03:38.219,0 days 00:33:38.211000,77,1.152239885925784,0 days 00:00:11.899000,7984.150254933334,140.48750186666666,4,0.0,True,1,pos,551.5462608253567,0.00180672025488819,OnTrack,-4318.0,879.0,4796.0
2021-06-20 13:03:38.270,0 days 00:33:38.262000,63,0.9111111111109267,0 days 00:00:11.950000,7781.0,139.0,4,0.0,True,1,car,553.4711111111112,0.001813025557354924,OnTrack,-4337.584270196544,866.3817152587618,4795.636819904235
2021-06-20 13:03:38.439,0 days 00:33:38.431000,63,1.568333084444234,0 days 00:00:12.119000,7710.3821695999995,133.5678592,4,0.0,True,1,pos,559.6609316522294,0.0018333017788436268,OnTrack,-4397.0,825.0,4795.0
2021-06-20 13:03:38.550,0 days 00:33:38.542000,63,1.9999999999997726,0 days 00:00:12.230000,7664.0,130.0,4,0.0,True,1,car,563.5822222222224,0.0018461468937529492,OnTrack,-4433.801905872085,798.3250454176463,4796.56024421131
2021-06-20 13:03:38.659,0 days 00:33:38.651000,63,2.2428528666665715,0 days 00:00:12.339000,8126.3413952,126.3666688,4,0.0,True,1,pos,567.3292073242138,0.0018584210298669382,OnTrack,-4467.0,774.0,4799.0
2021-06-20 13:03:38.790,0 days 00:33:38.782000,77,2.5347222222222854,0 days 00:00:12.470000,8682.0,122.0,4,0.0,False,1,car,571.7155555555557,0.0018727895511632287,OnTrack,-4501.329555319713,748.9987607647337,4802.127285073475
2021-06-20 13:03:38.879,0 days 00:33:38.871000,77,2.830873629629599,0 days 00:00:12.559000,8592.629230933333,120.14583466666667,4,0.0,False,1,pos,574.6366560985587,0.0018823583070273525,OnTrack,-4525.0,732.0,4804.0
2021-06-20 13:03:39.030,0 days 00:33:39.022000,63,3.333333333333144,0 days 00:00:12.710000,8441.0,117.0,3,0.0,True,1,car,579.5155555555557,0.001898340296384562,OnTrack,-4570.548299194525,699.8990622340689,4806.227201076542
2021-06-20 13:03:39.099,0 days 00:33:39.091000,63,3.409999928888695,0 days 00:00:12.779000,8368.262567466667,116.42500053333333,3,0.0,True,1,pos,581.7318764173394,0.001905600379675352,OnTrack,-4591.0,686.0,4807.0
2021-06-20 13:03:39.270,0 days 00:33:39.262000,63,3.5999999999997954,0 days 00:00:12.950000,8188.0,115.0,3,0.0,True,1,car,587.1822222222223,0.001923454276730317,OnTrack,-4636.972552572332,656.7614970301224,4808.55969417493
2021-06-20 13:03:39.319,0 days 00:33:39.311000,63,3.6136110933331165,0 days 00:00:12.999000,8103.0667776,114.3875008,3,0.0,True,1,pos,588.7287988908229,0.0019285204544770695,OnTrack,-4650.0,649.0,4809.0
